cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,13,AUS_MAR_HSW_HIG.parquet,1993819,42348,2.31227373411489,6.231752632043205,1.0865604692304918,4.125479987110375,0.9094006579815074,0.6732590923055954
2,14,AUS_MAR_MSD_MOD.parquet,1974643,61524,2.1054788863538962,18.56614476892301,1.0131775704526398,9.290782439141395,0.9047937743088638,0.07687978267903461
2,15,AUS_MAR_MSW_MOD.parquet,1987189,48978,2.1630675573047293,11.215818337183599,1.0265325464873216,6.509392543548767,0.9119770844477779,0.5017211312930121
2,16,AUS_MAR_UBD.parquet,2020971,15196,2.2807057852288946,8.789333063152187,1.0750138482868128,6.315270722629485,0.9131767111912543,0.10783311251111893
2,17,AUS_MAR_UBW.parquet,2008911,27256,2.3041886462431647,9.27316070739694,1.0878160789612674,6.065190561295216,0.9125902110931089,-1.2477134680128268
2,18,AUS_WOM.parquet,1749563,286604,2.356630497324862,9.05105164614158,1.0844184717569305,5.435785778026655,0.8973690391870333,0.12995048983707513
2,19,BRA_CAM.parquet,2004691,31476,2.320673363006527,3.904920735699994,1.0970635783354383,2.2657771441898187,0.9119605697671144,0.13681629526070305
2,20,BRA_SAN.parquet,1996768,39399,2.317441629650227,3.331467505925395,1.0991565579527336,1.6424982988712595,0.9125582105067175,0.02960844816945285
2,21,CHN_YUN_YUN.parquet,1968599,67568,2.3530532186102087,2.064449659156709,1.128688331267077,1.8242702456899127,0.9108950567664205,-27.771486073990204
2,22,CRI_TAM_TOW.parquet,1749347,286820,2.425085842556074,4.958126157972446,1.1456475457157385,3.5612104911085463,0.9143567165931176,-5.370734134317158
2,23,IDN_JAM_OIL.parquet,2027885,8282,2.3149892896512396,4.451703333161057,1.098101242536434,3.669700336838701,0.9116996879492258,-199.45888344449557
2,24,IDN_JAM_RUB.parquet,2007066,29101,2.312714861611101,5.6092110739429755,1.0945946302921266,2.897888634595219,0.9121722267389859,0.04412631648209875
2,25,MDG_SEM_TAL.parquet,2014429,21738,2.323820232302058,0.4816444362678783,1.1043285214930376,0.3271396832181401,0.911501190890817,-0.09245590482232169
2,26,MDG_YOU_SHO.parquet,2026147,10020,2.3153505360011324,0.483859897104238,1.0962537451701537,0.4232799398332775,0.9117338028258366,-0.9400377845775161
2,27,NZL_HUA_HUA.parquet,1320117,716050,2.7459300648812133,13.636825886927793,1.3529866764065233,11.703997419561732,0.9141069440645261,-65.60393535458438
2,28,THA_KHU.parquet,1962246,73921,2.339157558456033,2.3036034746075527,1.1134618273469472,1.5148141087326419,0.9123199965920049,-1.6744703428759333
2,29,ZAF_FRA_FRA.parquet,2012116,24051,2.2926103236102047,4.666670848923025,1.0771045166897435,3.8035497786394195,0.9138168802511143,-0.22978322851898025
2,30,ZAF_RAD.parquet,2020627,15540,2.302311001475433,5.377857408697118,1.0898062242607396,3.0683176481677594,0.912184293458282,0.5857257076063885
2,31,ZAF_SOU_SOU.parquet,2025871,10296,2.3194577478452025,5.89027700462694,1.0950481381411334,5.283223783544879,0.9112309310115612,0.06189549593993826
2,32,ZAF_WEL_SOR.parquet,2018881,17286,2.3181069996776436,4.369355247248636,1.095083482558197,3.3245758357747848,0.9116670804427862,0.08624294581671632
