cluster,fold,test_site,train_samples,test_samples,train_rmse,test_rmse,train_mae,test_mae,train_r2,test_r2
2,1,AUS_BRI_BRI.parquet,1544126,5935,1.8646148302593581,4.849596777712465,0.9664499713524369,3.2755580202981935,0.9537014309340316,-1.4620611715050833
2,2,AUS_CAN_ST1_EUC.parquet,1547673,2388,1.8672721087931854,0.6556795823152182,0.9691855515352822,0.4615416129510007,0.9534835382838354,-0.2761261542469433
2,3,AUS_CAN_ST3_ACA.parquet,1547603,2458,1.8605247830429557,0.6057680033914906,0.9630766512492326,0.4803695024020115,0.9538211363260052,-0.4925770702513006
2,4,AUS_CAR_THI_00F.parquet,1542039,8022,1.8415875294037127,5.158588235921431,0.9569113029729207,3.0844105498174335,0.9546343090527158,0.6347563238410249
2,5,AUS_CAR_THI_0PF.parquet,1541833,8228,1.8407923752508848,3.929317759837307,0.9548261150917019,2.66100708685167,0.9548565019523667,0.4985510450673588
2,6,AUS_CAR_THI_CON.parquet,1541632,8429,1.8518173113204752,3.8383081723570642,0.9610026568427151,2.631643691496827,0.9542695419277997,0.6436286576696235
2,7,AUS_CAR_THI_T00.parquet,1542691,7370,1.8325690595839468,5.829627917767671,0.9515924307437308,3.5314378128841093,0.9549174103292749,0.7153582949133491
2,8,AUS_CAR_THI_T0F.parquet,1542370,7691,1.8405100613157233,4.6185013066097955,0.9525148769140198,2.8577627283847002,0.954633823157412,0.7500843622423441
2,9,AUS_ELL_MB_MOD.parquet,1510300,39761,1.7007847091047141,11.860562558762958,0.8991073576938465,6.766256830764418,0.9583774701494199,0.3782232421524514
2,10,AUS_ELL_UNB.parquet,1530527,19534,1.7968575325761271,10.831655393482341,0.9357587622278385,6.341620950999285,0.9559884321702335,0.08486656439302553
2,11,AUS_KAR.parquet,1519555,30506,1.8868612032446193,3.768529643942501,0.9773978929218679,2.5998614985429187,0.9532230940601999,-0.22641970059831262
2,12,AUS_MAR_HSD_HIG.parquet,1487670,62391,1.8124782905453727,7.7645847778219235,0.9364649924551041,4.9322377524587075,0.9567050376852568,-0.23883139163319034
2,13,AUS_MAR_HSW_HIG.parquet,1507713,42348,1.8577010052236445,8.364853200590991,0.9573102474204794,5.8898098030424775,0.9529939090720222,0.4112922582519226
2,14,AUS_MAR_MSD_MOD.parquet,1488537,61524,1.6537586892048164,16.64422339507383,0.8825062456352457,8.431581358035231,0.9525291801080705,0.2581059810726769
2,15,AUS_MAR_MSW_MOD.parquet,1501083,48978,1.6727360296143705,11.168459421054472,0.8790124468711218,6.432595911550152,0.9576463283566793,0.5059202231735236
2,16,AUS_MAR_UBD.parquet,1534865,15196,1.8141749981062256,8.062064410369018,0.9437975245779044,5.784007222005357,0.9557146542511182,0.2493685030965025
2,17,AUS_MAR_UBW.parquet,1522805,27256,1.8511671523060467,9.893538382044076,0.9534283564606575,6.408788527642085,0.9545954043683342,-1.5585190860421472
2,18,AUS_WOM.parquet,1263457,286604,1.8514279485384235,8.171774186487829,0.9262281337254267,5.58940477560347,0.9509853053880586,0.2907838852861475
2,19,IDN_JAM_OIL.parquet,1541779,8282,1.845905407842553,4.672241395192369,0.9648027228522561,4.2715038874645,0.9546589642243773,-219.81238230414272
2,20,IDN_JAM_RUB.parquet,1520960,29101,1.8537206880713222,4.9597652019552925,0.9604975846759224,4.0291371179524855,0.9545673345895495,0.2526583715807331
2,21,NZL_HUA_HUA.parquet,834011,716050,2.3099395431635776,16.335678954061034,1.288551322932671,12.641042998009816,0.956595654150901,-94.57574210052908
2,22,SEN_SOU_IRR.parquet,1549166,895,1.8600230184509454,3.929278771889047,0.9629725451424567,3.0911369390481878,0.9537809372172882,0.6134904651903146
2,23,SEN_SOU_POS.parquet,1546917,3144,1.8588822684303579,3.8870997150584263,0.9606396503739126,2.800511435931704,0.9538915018777824,0.3996567693995613
2,24,SEN_SOU_PRE.parquet,1533298,16763,1.8358699095392799,4.118374764767166,0.9511074349721831,2.9741832356935975,0.9551987586734532,0.4711123343840461
2,25,THA_KHU.parquet,1476140,73921,1.8909488092007252,3.840494782714925,0.9833834288602211,2.696425744026441,0.9540698460028925,-6.433557334531058
2,26,ZAF_WEL_SOR.parquet,1532775,17286,1.847947831702543,9.512551340416412,0.9586040128414369,7.261885554726394,0.9547291417402781,-3.3310186900995964
